id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url,mfcc_1Mean,mfcc_2Mean,mfcc_3Mean,mfcc_4Mean,mfcc_5Mean,mfcc_6Mean,mfcc_7Mean,mfcc_8Mean,mfcc_9Mean,mfcc_10Mean,mfcc_11Mean,mfcc_12Mean,mfcc_13Mean,chroma_1Mean,chroma_2Mean,chroma_3Mean,chroma_4Mean,chroma_5Mean,chroma_6Mean,chroma_7Mean,chroma_8Mean,chroma_9Mean,chroma_10Mean,chroma_11Mean,chroma_12Mean
3FbNRLza8IVPu6VDSdbhNi,RnB,0.672,0.594,9,-7.172,0,0.0473,0.131,0,0.109,0.226,80.999,204292,4,https://p.scdn.co/mp3-preview/77aa5bbc32b964704464b50235edfa0bd63e6966?cid=5fe60eee742d40ef853bb1ae66209140,-36.192085,106.362915,21.949268,17.759493,11.862753,6.434962,-1.2327349,5.825246,-6.617232,17.608883,-5.947619,0.49596587,-1.8961407,0.44808778,0.2872079,0.3814208,0.26575467,0.38134187,0.24981168,0.33923954,0.5482501,0.46328807,0.62768817,0.41868925,0.5254659
1LWfSjRW9AS4mWnO67bdYp,RnB,0.711,0.468,6,-9.876,0,0.0652,0.204,0.000602,0.146,0.589,99.935,148800,4,https://p.scdn.co/mp3-preview/43ce02272317065c5d05e5bc7a83fe89ee8da3fe?cid=5fe60eee742d40ef853bb1ae66209140,-116.42586,84.675224,8.268671,9.504061,7.325841,-4.873697,5.7341714,-1.7244911,-16.213293,14.4461,-3.7392411,-4.4164076,1.3930725,0.42983714,0.50262296,0.36677864,0.2778559,0.2446728,0.27911207,0.43285984,0.31166077,0.388976,0.3802772,0.33219817,0.48742145
2ZqOCKuFkKhAZDRYI90EHb,RnB,0.895,0.58,1,-7.373,0,0.199,0.713,0.000589,0.0934,0.368,122.55,160581,4,https://p.scdn.co/mp3-preview/a7fe3fd51c8800d18e0c16b2dec80812df9449a3?cid=5fe60eee742d40ef853bb1ae66209140,-119.472435,105.824905,52.131214,21.667126,12.599474,7.228254,5.3930564,1.0715768,-1.3878284,3.245932,-0.8462137,-12.213389,-8.253191,0.32834417,0.40873486,0.29199332,0.39442873,0.30379075,0.28375584,0.38709792,0.3384729,0.5433996,0.4490788,0.34472474,0.3982147
562S3M4AGzUZcZ6G1WorfN,RnB,0.53,0.595,5,-7.114,0,0.0852,0.599,0.396,0.107,0.572,134.689,250221,4,https://p.scdn.co/mp3-preview/028a5d7b835a22a3792ca61b1f787894428d377b?cid=5fe60eee742d40ef853bb1ae66209140,-77.38947,109.06626,20.355625,15.040896,-3.2404087,8.568517,0.756557,-9.838038,13.334933,6.5014443,-12.184437,-1.9944499,-11.566292,0.33491594,0.21619198,0.22999854,0.4148864,0.28821003,0.44142085,0.3070163,0.43374428,0.31183118,0.2506676,0.35792825,0.26550293
5wttBUDyaHAR5q9fYnN3YF,RnB,0.559,0.743,6,-5.418,0,0.167,0.38,0,0.23,0.263,133.897,207586,4,https://p.scdn.co/mp3-preview/be660412147a842130d49cbab91e76bb0f913b26?cid=5fe60eee742d40ef853bb1ae66209140,-47.273182,99.24821,14.443492,17.982822,1.184679,3.8353875,-2.6986282,-0.13345413,-6.8187447,1.3273468,-6.942594,0.7165667,-0.16325665,0.4779571,0.49238563,0.3260059,0.32441252,0.3972853,0.33217207,0.3873104,0.3311799,0.3858158,0.42358774,0.42579427,0.5529581
0WIv5qV41y6YjjB9V1biuC,RnB,0.785,0.47,7,-6.42,0,0.0329,0.137,1.12E-06,0.131,0.0569,120.006,188000,4,https://p.scdn.co/mp3-preview/4dd82d574dae0ea46a105b771b45608bbd9ad09e?cid=5fe60eee742d40ef853bb1ae66209140,-56.347984,100.39097,21.102057,25.076023,8.138789,2.5259097,10.78179,-2.6650362,6.2955184,7.712059,2.8492742,7.9297533,-1.527394,0.4482491,0.32123387,0.44644624,0.33917934,0.3893994,0.6267863,0.40118304,0.39197856,0.29040557,0.35980505,0.43051666,0.30924064
5IVhQWFgCahKesfuioh4OG,RnB,0.428,0.604,7,-3.819,0,0.0413,0.55,0,0.0926,0.555,110.061,209202,4,https://p.scdn.co/mp3-preview/e4366d3742ae9c057a553f633117d40253da09b5?cid=5fe60eee742d40ef853bb1ae66209140,-38.05204,74.43109,5.154661,1.5131757,-0.012118149,-6.3763967,8.000326,-9.593167,-6.83159,1.5770457,-8.16276,-1.4659231,-7.3653154,0.5258785,0.28740162,0.3120249,0.24131496,0.25343615,0.4026943,0.28598613,0.3861715,0.24128786,0.29162818,0.3016761,0.27433652
3XloH0C8QYXgbYPmXlxf2x,RnB,0.551,0.518,0,-6.7,1,0.193,0.468,0,0.107,0.35,195.893,181646,4,https://p.scdn.co/mp3-preview/3ba5f0e226e2ac4c1a1e9513b311054e8c77e482?cid=5fe60eee742d40ef853bb1ae66209140,-67.609474,86.78929,33.27962,23.979473,19.367304,12.9946165,3.5250497,8.870611,4.055509,11.843691,0.8701828,0.24282913,2.9143078,0.52000046,0.35902396,0.38032365,0.32525855,0.37422088,0.4102357,0.372606,0.48011723,0.38638023,0.46865448,0.34311244,0.3797187
0Bm5WU83MjOYoDXKoiOQBJ,RnB,0.572,0.532,0,-5.465,1,0.199,0.437,1.63E-05,0.105,0.741,88.503,165611,4,https://p.scdn.co/mp3-preview/e844720a0992867a56c11dca40169fd26cdb0166?cid=5fe60eee742d40ef853bb1ae66209140,-65.3116,85.53705,16.588345,23.311718,-4.8613844,7.705954,-6.665599,0.9901589,-12.204175,-4.4369407,-9.874768,2.0091138,-5.2435126,0.37237874,0.41093883,0.5741364,0.4226392,0.31106636,0.40170184,0.28593135,0.31027848,0.27653676,0.3969798,0.31411892,0.27540413
2ocJnGeHud74jyPlxN7XB7,RnB,0.292,0.604,5,-4.447,0,0.0764,0.3,0,0.615,0.625,173.233,155355,4,https://p.scdn.co/mp3-preview/4c19bd437a5dca118994068e43c3e2a75cf467c6?cid=5fe60eee742d40ef853bb1ae66209140,-19.158077,93.30579,-4.7601776,7.147387,6.895873,-3.4304366,10.97112,3.5098357,1.2237056,8.551601,-6.4485626,0.81077635,-1.6739595,0.40994096,0.26993755,0.23544875,0.29885405,0.19775364,0.32086194,0.2087883,0.33536384,0.37531888,0.2775206,0.43949842,0.30892587
0ry36HImeosoc4m8EC2gAN,RnB,0.651,0.852,10,-4.211,0,0.315,0.482,0,0.055,0.771,85.871,175794,4,https://p.scdn.co/mp3-preview/67d6a85a5d976bcb9a075040871c08dc0cd54d4d?cid=5fe60eee742d40ef853bb1ae66209140,-25.434208,86.001076,28.682339,9.7538,-3.6359344,7.3891573,-6.0730877,-3.2855859,-4.831239,4.3701124,-3.4044642,1.5382925,-2.738358,0.33379176,0.36135352,0.32370126,0.4672981,0.32511804,0.45775622,0.2876634,0.28770155,0.34273085,0.2998782,0.39871877,0.2839498
0oSpphTmHAisyEtcslZcg3,RnB,0.679,0.701,1,-4.379,1,0.136,0.0298,0.00111,0.174,0.717,198.115,158020,4,https://p.scdn.co/mp3-preview/a725914658ace7d4a0d52ca6cbda1af50993a2fd?cid=5fe60eee742d40ef853bb1ae66209140,-32.828625,72.401566,35.0502,20.62077,-1.8136804,14.300105,-2.5339813,-0.06552806,-0.47294244,2.1099656,-4.0507517,5.0074744,-6.0994186,0.38523656,0.36117023,0.27254337,0.3468005,0.3313399,0.4778269,0.4383201,0.38476378,0.48054224,0.3824693,0.5150527,0.35602924
0cGzG9CFE3l6HygfUzr6Uo,RnB,0.742,0.535,1,-7.629,0,0.0644,0.437,0.000672,0.105,0.947,75.994,156500,4,https://p.scdn.co/mp3-preview/9cf6b98a1ef64c4b58aa014e4a29ddd4ae15cc29?cid=5fe60eee742d40ef853bb1ae66209140,-145.0097,89.12508,26.578777,26.939764,9.547401,1.9634078,2.4105642,-0.03128319,-15.922742,7.220472,-9.835424,-0.96494853,-5.317281,0.27844885,0.39758915,0.4096157,0.46889657,0.41855913,0.43532485,0.3985256,0.337897,0.4694805,0.39440256,0.46148023,0.36709583
0eBAg5wJBu2Acv6o72iY4c,RnB,0.662,0.582,3,-7.365,0,0.123,0.471,0.293,0.0974,0.347,146.094,174234,4,https://p.scdn.co/mp3-preview/ebcc8bac6ebfbdf7fc8d79db5a5cafa3e1fbfc9e?cid=5fe60eee742d40ef853bb1ae66209140,-62.7557,133.35637,16.430557,22.147667,0.31279236,4.765413,5.564743,6.5609436,-14.599083,5.959916,-3.7918766,7.4095054,3.2730384,0.39535245,0.4615852,0.38855013,0.5742148,0.42567158,0.49674517,0.43002224,0.2827718,0.42088562,0.36809164,0.4616372,0.44042286
4hbadZZrbM08KZIQZomWaI,RnB,0.628,0.652,4,-6.065,0,0.0543,0.0106,0.00157,0.145,0.552,104.075,185639,4,https://p.scdn.co/mp3-preview/4735fb0b58562772a890045b69b645550b3f3650?cid=5fe60eee742d40ef853bb1ae66209140,-80.33737,80.187546,12.333641,35.331554,19.771643,6.6635804,9.589643,7.4464746,0.4673852,17.01213,-1.4311786,6.1166434,0.6659881,0.3406732,0.3403816,0.46751866,0.41692224,0.5152286,0.48509973,0.59639966,0.50379,0.41421598,0.40509874,0.37117708,0.369433
46oTVNwE53JTMCfydvCEo3,RnB,0.424,0.568,11,-7.294,0,0.166,0.259,0,0.0836,0.43,96.666,221242,4,https://p.scdn.co/mp3-preview/177e741cff205dc3720b119646c8e7cb03693a7a?cid=5fe60eee742d40ef853bb1ae66209140,-59.859814,91.20674,13.055954,17.755249,5.2288017,1.4733883,-4.8232775,3.3408272,-6.1608205,4.867273,-1.9532883,3.0797157,3.5162544,0.29995018,0.49217528,0.4504935,0.35012203,0.49957412,0.39698997,0.40063328,0.30394277,0.32148683,0.41712695,0.2799463,0.37619406
1tqDKxcXd2dlni26L3BGQ3,RnB,0.628,0.587,0,-8.439,0,0.253,0.548,8.01E-05,0.0996,0.612,169.944,160941,4,https://p.scdn.co/mp3-preview/e2edb937e5fef5ace5f15854419f9042a88f9228?cid=5fe60eee742d40ef853bb1ae66209140,-78.49682,99.84947,24.246147,13.578649,6.5583143,-0.30962524,5.117323,1.6847996,-5.3797655,11.079401,-8.847295,1.0971634,-0.8494366,0.4238109,0.29432178,0.41152772,0.35379353,0.31747714,0.44653454,0.32726568,0.4129467,0.29165125,0.35305053,0.41887683,0.3264777
4C9QPaM63xlVh4u6cqW1V6,RnB,0.439,0.246,0,-11.532,1,0.0589,0.384,0,0.0824,0.326,128.631,197509,4,https://p.scdn.co/mp3-preview/c88240cf1599b551c752d531a7050be1e3ddaa7e?cid=5fe60eee742d40ef853bb1ae66209140,-114.71892,68.68448,32.835564,23.717667,14.288202,9.658774,7.3961306,0.27562183,7.8371406,10.562713,-2.025065,1.7901707,-4.2994175,0.3026598,0.24925831,0.384466,0.3285088,0.48126215,0.4488325,0.36213905,0.42211252,0.25615576,0.27705282,0.23436539,0.35961407
2R6tflIwv19qoYxg5hYLVh,RnB,0.637,0.452,6,-8.28,0,0.0315,0.313,0.00013,0.138,0.228,103.072,198300,4,https://p.scdn.co/mp3-preview/a85b9aad0c5b3c6ae12c2ba981d8d7d9faf54892?cid=5fe60eee742d40ef853bb1ae66209140,-71.37306,101.89311,25.753555,13.263777,15.430017,-0.08304062,-0.99406815,7.7908425,-0.91918814,8.620748,-5.3180685,-4.8783827,-0.21520042,0.45864543,0.5313452,0.34589964,0.28818694,0.37268332,0.29977047,0.50327766,0.3489825,0.49558395,0.45548242,0.36798936,0.4826495
5tHipIzrGqcoZ4ovlW1Aip,RnB,0.331,0.197,9,-16.545,1,0.0361,0.938,0.218,0.0923,0.409,174.515,252573,4,https://p.scdn.co/mp3-preview/0098404147240a755be613c2ddd51a5ac847fc2f?cid=5fe60eee742d40ef853bb1ae66209140,-168.12259,150.01053,32.547955,21.666462,5.555418,-1.9924695,8.071617,-8.273062,-9.318792,11.038336,-6.6724825,-3.4066281,-0.75898397,0.3388465,0.4609552,0.3255782,0.24051797,0.31768942,0.2645223,0.35087833,0.20745769,0.27727345,0.2844877,0.24014096,0.33060077
4QpPk76nOhX3Xe4DebeZYS,RnB,0.604,0.31,8,-8.873,1,0.0416,0.438,0.277,0.112,0.244,76.456,240709,4,https://p.scdn.co/mp3-preview/f81f50e1b86c74c6408062426a2ad5119df9f44c?cid=5fe60eee742d40ef853bb1ae66209140,-85.00898,125.71989,4.774689,45.960693,-0.25026506,16.743626,14.336299,-2.081564,9.973981,8.5443325,0.8442785,-1.3467847,-1.2314035,0.45840853,0.48845592,0.5383712,0.65044653,0.46613973,0.3290927,0.25626925,0.33351356,0.3935297,0.33141798,0.35068092,0.32578185
0Ani0foia32xeSDE2MdHWM,RnB,0.735,0.328,5,-9.584,0,0.0681,0.373,0.000307,0.186,0.323,140.077,171218,4,https://p.scdn.co/mp3-preview/44918d59c7b565f8ee1f27af70512a340a002114?cid=5fe60eee742d40ef853bb1ae66209140,-89.2451,109.00852,27.756836,19.66601,11.299694,-4.3539915,18.746655,4.5658655,-7.400813,14.215833,-9.632633,-0.042033337,-3.3152313,0.58182776,0.48680884,0.44957227,0.5537053,0.34649545,0.352387,0.19916168,0.2720005,0.3048107,0.26564085,0.43713284,0.4494585
0jZb3hm5NSnwHaLjiwZoV0,RnB,0.373,0.497,1,-6.166,1,0.0279,0.724,3.52E-05,0.2,0.383,78.262,287332,4,https://p.scdn.co/mp3-preview/17da8ee6d330a84fe3020790e0523566c18f3289?cid=5fe60eee742d40ef853bb1ae66209140,-47.494488,111.34727,24.55343,21.160587,-0.7231876,7.746724,-2.6718545,-13.274302,-2.025389,-5.7966537,-8.845143,2.5017354,-12.952512,0.23748848,0.31350717,0.21008873,0.41819653,0.3191907,0.44884157,0.299646,0.15693645,0.31018516,0.22652045,0.2655148,0.17542943
3rgPcA3yCtvVCxvcVFcBxs,RnB,0.624,0.524,2,-7.034,1,0.0434,0.323,0,0.0732,0.546,130.078,300921,4,https://p.scdn.co/mp3-preview/aee13cbc201e3f35a51b630eb49030dc01b66a7b?cid=5fe60eee742d40ef853bb1ae66209140,-78.916084,95.92326,-3.42726,14.174683,-5.311921,0.70782197,-3.6643264,-5.904566,-4.5804963,0.77542496,-3.78722,1.0588233,0.39939767,0.270006,0.37798312,0.33055314,0.2649134,0.29555795,0.26432127,0.42439908,0.268701,0.27418754,0.3565641,0.36891857,0.43678355
5I6Duv6Y95FMpbujmguKIk,RnB,0.654,0.739,7,-3.629,1,0.191,0.084,0,0.164,0.723,143.878,201673,4,https://p.scdn.co/mp3-preview/3de2902e9ed1af01b1808d62e7bff11fe69cc0bb?cid=5fe60eee742d40ef853bb1ae66209140,-31.591925,76.8932,7.657565,6.733712,5.8322678,1.0374463,-3.0489626,12.098013,-8.013578,8.961735,-3.8770936,0.6248353,-3.632981,0.39460915,0.31331992,0.4741393,0.32365018,0.3144177,0.27044752,0.27348027,0.4463747,0.41067377,0.42903042,0.3200553,0.3313694
2AU8TS2fzaXwtKqPz2ca4i,RnB,0.399,0.628,6,-3.797,1,0.0378,0.0712,0,0.106,0.193,65.105,307148,4,https://p.scdn.co/mp3-preview/08a021ec63c9b70fc5f1d28923c51fc974ea3cde?cid=5fe60eee742d40ef853bb1ae66209140,-19.60744,63.238068,17.158978,20.912687,4.823345,9.183771,-0.6793106,3.2239006,-3.37388,9.8041115,-5.6618156,0.08640943,0.7012275,0.35310522,0.32615164,0.20239067,0.27508998,0.20087686,0.28697202,0.3004348,0.28121954,0.48938543,0.445906,0.6371487,0.47827035
5N1JIOm3fDwEb06XVNb4GD,RnB,0.533,0.707,0,-5.032,1,0.301,0.153,0,0.138,0.668,91.536,162625,4,https://p.scdn.co/mp3-preview/8a2cfcac56d5d76e0f96fedb9ae6a0f5d37fdb1d?cid=5fe60eee742d40ef853bb1ae66209140,-41.354862,89.310425,7.7027564,24.765163,11.714663,8.636357,2.6129844,7.577858,-3.7442105,10.165216,-6.867508,11.171703,-4.804164,0.4566484,0.31247327,0.39118487,0.31603605,0.47340226,0.41627154,0.32801706,0.44377804,0.319779,0.35690227,0.2742786,0.42448372
4XSHcdeXjk0Xsq7hFo3BpB,RnB,0.474,0.939,0,-4.662,1,0.266,0.357,0.00961,0.136,0.361,99.453,157200,4,https://p.scdn.co/mp3-preview/d8787bd71491ab92d828d2721cef45f130935ee8?cid=5fe60eee742d40ef853bb1ae66209140,-11.325678,98.797714,19.720884,15.427164,20.091461,4.44127,6.5803695,5.578232,1.274717,6.9339967,-1.3352239,-4.6357994,-5.257141,0.42489567,0.3540451,0.5290534,0.39694387,0.4365465,0.38819984,0.30531415,0.37898892,0.32241815,0.38238138,0.29670647,0.34944585
0cZ9HBGWLZJS7UHCgWXOTZ,RnB,0.714,0.428,6,-7.829,0,0.283,0.694,2.52E-06,0.0958,0.721,138.912,221508,4,https://p.scdn.co/mp3-preview/e486d5caa30a43bfcceaa696b6ca851309fc0b69?cid=5fe60eee742d40ef853bb1ae66209140,-102.946106,117.43119,14.265775,28.132732,12.878858,0.050373077,3.9218726,-1.4110562,-8.278636,5.861266,-2.1764717,-0.01750102,-2.688416,0.42428184,0.40235907,0.32307974,0.2875782,0.383901,0.39351457,0.41110435,0.37869194,0.44373956,0.47764024,0.3908383,0.4264726
02DTkcgh0BpYrEYPO05Zex,RnB,0.633,0.535,7,-6.577,0,0.189,0.0878,1.34E-05,0.0999,0.718,170.013,192800,4,https://p.scdn.co/mp3-preview/f9971829e13306051a183764a2f4c33b7677108b?cid=5fe60eee742d40ef853bb1ae66209140,-58.878746,92.95221,0.8716013,19.713995,3.6237183,4.8424754,7.515367,-1.7897755,-2.4981408,4.918571,-6.6384735,2.47439,-9.649242,0.36825016,0.33584592,0.51605964,0.46269846,0.37699062,0.44634485,0.3933701,0.45627546,0.30907315,0.3293622,0.3879587,0.29100966
3j9PrQ2tvVzkLhQcPPBFrf,RnB,0.511,0.478,0,-10.683,1,0.282,0.427,1.80E-06,0.358,0.44,84.04,218571,4,https://p.scdn.co/mp3-preview/c82ae46eaaed86761683761f2ba1a06797e995ed?cid=5fe60eee742d40ef853bb1ae66209140,-94.80868,84.27058,28.358906,27.973255,7.0023527,8.955505,7.9563217,3.5080972,10.627924,3.475673,-3.6261902,-1.8177483,1.6008828,0.34610042,0.29423025,0.3796342,0.35311887,0.46941772,0.36370575,0.32452744,0.42466322,0.347199,0.36513945,0.25602654,0.29133767
5nsHsXk8ViwtKaBM99fAy2,RnB,0.557,0.696,11,-8.719,1,0.0745,0.293,0.000305,0.165,0.478,93.913,166000,4,https://p.scdn.co/mp3-preview/f39bd107e695db43e91db7adea0b136eac2784ce?cid=5fe60eee742d40ef853bb1ae66209140,-72.58986,100.6277,12.27224,27.370441,1.5660791,2.2777047,1.9358838,4.3643627,-5.1759853,5.5975804,-4.7254763,2.0203397,-5.626205,0.42200613,0.44369513,0.40166062,0.591385,0.36080527,0.2652067,0.39546648,0.31498393,0.3193795,0.29163426,0.46628943,0.5258895
4zrUf784IvoBhlKhbX1Gar,RnB,0.793,0.444,9,-9.078,0,0.0699,0.512,0.381,0.124,0.952,146.033,157000,4,https://p.scdn.co/mp3-preview/7eec6ea017b582b02ccbfdee7e80aae6b09d6dc2?cid=5fe60eee742d40ef853bb1ae66209140,-139.02094,105.83667,18.63989,24.401352,-6.900172,2.9634864,-1.9118683,0.16786298,-5.7072883,3.4611325,-7.213746,-5.5861,-9.972391,0.42339844,0.3560226,0.4454642,0.34975743,0.39500323,0.46908444,0.39718392,0.4511262,0.41637903,0.48232064,0.34925893,0.29628357
3bBJwS2VX6G0L4wnOtrYUS,RnB,0.82,0.557,9,-9.728,0,0.121,0.324,0.856,0.105,0.247,140.027,152914,4,https://p.scdn.co/mp3-preview/60aacbfb918419b59eadc9ea9999f495c9378a3c?cid=5fe60eee742d40ef853bb1ae66209140,-73.08026,92.097984,10.995375,30.673298,5.7092476,5.5169783,5.934262,-1.7627014,7.763486,-1.6084343,-11.511049,-9.673663,-5.3868737,0.5062818,0.38285646,0.4640723,0.33713594,0.43937907,0.33075577,0.25171444,0.41250366,0.41547173,0.6025709,0.4404471,0.4446668
3VQ5lMMpas43wu1xIQuu0s,RnB,0.654,0.367,7,-10.471,0,0.104,0.394,2.06E-06,0.162,0.191,109.708,178909,4,https://p.scdn.co/mp3-preview/5374fae93e93db5b60537845540d9640f7b7108a?cid=5fe60eee742d40ef853bb1ae66209140,-108.27246,82.24127,7.6005125,26.210754,12.701342,-0.06953029,11.07952,-4.2430015,-10.102201,5.994085,-10.710005,-6.4514036,-4.3916216,0.3064162,0.29684597,0.5545822,0.33361462,0.24416256,0.39225167,0.37923175,0.49196807,0.2857578,0.27800685,0.3017574,0.24111132
7mGIEdzSzlTYjPtiDsXbVM,RnB,0.733,0.551,7,-6.958,1,0.0439,0.381,0.000188,0.342,0.503,132.853,161530,4,https://p.scdn.co/mp3-preview/72bb29d1364b8b836ac2f4c60d82b4d831c7762c?cid=5fe60eee742d40ef853bb1ae66209140,-44.31646,108.800705,3.57267,26.82052,8.285577,3.8565896,5.3386817,4.6679716,-5.1189227,5.510358,-5.716273,5.642967,-6.3667755,0.38985342,0.3220704,0.39647925,0.34322494,0.37925714,0.29155046,0.32903385,0.38711053,0.35540816,0.50119317,0.44014138,0.4713425
6IAuH3hgTRpUUdmOGubXGS,RnB,0.302,0.4,0,-8.212,0,0.0364,0.719,0.000621,0.172,0.421,180.852,190547,3,https://p.scdn.co/mp3-preview/e573dac4d6208cf64024fe760b4fdb2d23b2ccaa?cid=5fe60eee742d40ef853bb1ae66209140,-144.53006,125.69576,10.033129,30.674389,-1.196724,8.08457,-3.374971,6.009085,-9.7679,-0.36797816,-7.242944,-0.59694445,-6.6878624,0.24808085,0.26767433,0.4469418,0.45249972,0.26216656,0.2760368,0.21822229,0.39684013,0.24834637,0.19395413,0.3058727,0.21402891
3yv0PNx5lOY0YQ7P3FOXW8,RnB,0.496,0.272,1,-11.515,1,0.0391,0.793,0.0148,0.102,0.101,114.506,251010,3,https://p.scdn.co/mp3-preview/0f7f22ffc3c54992f619c3ea37cea9f91cd5d65d?cid=5fe60eee742d40ef853bb1ae66209140,-116.75374,147.69624,-2.09113,8.4034395,18.61196,2.5743957,9.573308,7.2856627,-8.6195,14.786188,-9.741511,6.474637,-4.712374,0.32356983,0.32955995,0.23411517,0.31406248,0.29871383,0.41981745,0.35298672,0.28963822,0.49541348,0.35957897,0.28924543,0.21062252
28iI7pOj51BlKlEwhmplaT,RnB,0.292,0.38,1,-7.4,1,0.0294,0.75,0.00215,0.137,0.114,140.284,252672,4,https://p.scdn.co/mp3-preview/5243e1589bda7ce2e1cff371fcc21af5789a7655?cid=5fe60eee742d40ef853bb1ae66209140,-69.38467,126.612625,17.164978,23.69776,11.587186,14.819369,-2.4170184,1.3934153,-3.4856434,5.7756596,0.5038173,2.3078837,-1.8522141,0.34742182,0.42314568,0.31921193,0.50994414,0.3342323,0.53482366,0.32228762,0.3184912,0.41099423,0.28466848,0.36452132,0.3221572
7gHhebSuMPZrHaFU830ly5,RnB,0.584,0.201,7,-9.416,0,0.0304,0.902,0,0.106,0.405,88.008,265387,4,https://p.scdn.co/mp3-preview/e387ba43c046838d0e6e9954eecc35f44d9debce?cid=5fe60eee742d40ef853bb1ae66209140,-165.00522,121.0672,19.7105,14.284604,14.679334,2.9443924,-5.161293,3.244083,-13.978964,-6.090977,-19.324585,-14.730219,-17.784168,0.25283438,0.23820119,0.43063313,0.41940126,0.17338896,0.08937612,0.152877,0.38016862,0.21505685,0.18953493,0.29057926,0.19943044
7bA2I7BtpuuxPwQE91nBUM,RnB,0.236,0.283,6,-11.4,0,0.0331,0.922,0.000766,0.276,0.106,176.423,165933,3,https://p.scdn.co/mp3-preview/8fc973f0369127c791f0e6e1cc15c5665e02d5ff?cid=5fe60eee742d40ef853bb1ae66209140,-123.28735,112.67014,1.9181658,22.226467,9.37996,-1.9198567,11.051831,-7.876442,-2.925035,2.0767403,-18.438942,-5.5889235,-18.620007,0.24195966,0.117821634,0.100985244,0.15329316,0.2076433,0.1346251,0.23958454,0.32100427,0.32708672,0.4068697,0.30344385,0.36625394
6bka0NlfgkLUFwcrFLwQYm,RnB,0.665,0.491,8,-9.314,0,0.0323,0.45,0.0101,0.116,0.476,116.919,148274,4,https://p.scdn.co/mp3-preview/0bfc2c7a6f7679ce23767400e19748c7fd70a3dc?cid=5fe60eee742d40ef853bb1ae66209140,-76.627426,105.156334,15.116533,18.017601,12.855754,7.3682337,5.2026067,-4.4644156,7.026676,2.5389035,1.7301121,-3.7466722,7.8971167,0.26545933,0.39507276,0.3960946,0.50925684,0.34511036,0.27187264,0.35375792,0.32393584,0.45674697,0.4253417,0.48936152,0.33598608
37o1LWelGPbIdcf8YGMBP5,RnB,0.758,0.711,5,-5.101,0,0.0699,0.251,2.26E-06,0.247,0.962,160.047,218699,4,https://p.scdn.co/mp3-preview/3112f0d66477d6f2a1c29c970559c0677bc3ab69?cid=5fe60eee742d40ef853bb1ae66209140,-41.96026,101.74547,15.053289,30.04148,2.135519,9.245259,-3.0370517,6.2503834,-9.943434,15.90066,-5.5707574,-1.6959426,-6.305499,0.43361086,0.32673696,0.23254105,0.27155855,0.39255983,0.62669414,0.3277191,0.42855272,0.4432953,0.34363374,0.38294822,0.34136143
34w4MTDsuPBTAT3T3wedUp,RnB,0.475,0.447,1,-8.189,1,0.0619,0.239,4.57E-06,0.0753,0.308,113.169,144213,3,https://p.scdn.co/mp3-preview/7da4b6df8745ad1766960df5e3f48b5eb5c03fd4?cid=5fe60eee742d40ef853bb1ae66209140,-99.29807,98.3209,28.22752,32.450203,13.179697,-1.8736742,-3.834811,1.7333469,-4.5896335,6.513711,-5.551244,1.5704544,-4.5973125,0.32861638,0.31172428,0.29536432,0.47266966,0.42813382,0.48901764,0.38341552,0.33463663,0.5128759,0.38179272,0.3939471,0.30464306
2tL7CO2mmBtY9fWvRAtIF9,RnB,0.413,0.441,9,-10.23,1,0.0804,0.584,0,0.072,0.365,83.846,175726,3,https://p.scdn.co/mp3-preview/35f80066701d8dcc1a7f0c43fb1d90ff87d296f3?cid=5fe60eee742d40ef853bb1ae66209140,-74.02789,78.63247,2.3832507,19.093695,-7.8391294,-6.2542505,-24.732523,-7.6766768,-9.575804,-3.656163,-8.051518,-6.2422357,-5.4904976,0.29188925,0.43016458,0.28302932,0.23991212,0.4040466,0.23538658,0.3698278,0.20207433,0.28799382,0.41116992,0.32558385,0.5266798
4zSlPg0zHNNRukp2p07jrm,RnB,0.512,0.256,7,-10.424,1,0.0293,0.893,0,0.124,0.214,88.021,201347,4,https://p.scdn.co/mp3-preview/d8475bd0d100ae4d171d5c62b62052b2055ee3ea?cid=5fe60eee742d40ef853bb1ae66209140,-76.71464,127.30979,-2.7472503,3.5442786,8.165887,-9.387574,15.494188,-9.838077,-6.6015587,7.4169235,-3.712027,3.895628,-6.2968764,0.24705493,0.23106249,0.39185572,0.25047028,0.38506696,0.3594437,0.37107813,0.34171993,0.26366484,0.37639812,0.20641978,0.27178648
2fZjJ78yaF8CbjBRcIC3rY,RnB,0.485,0.308,6,-12.069,1,0.338,0.748,2.08E-05,0.106,0.222,90.872,172912,4,https://p.scdn.co/mp3-preview/d220064ddc561db0aaabd170124a11de7592a34b?cid=5fe60eee742d40ef853bb1ae66209140,-153.2613,87.757,36.25061,30.356588,-5.5872655,9.070414,-4.8695936,-11.551032,9.15518,-3.7330406,0.92008036,-1.3121591,5.778636,0.36810637,0.37366205,0.32707733,0.50838286,0.34902856,0.39083382,0.30103868,0.30093327,0.34591684,0.3338578,0.37053734,0.33552924
